"metacell","cell_type","top1_gene","top1_lfp","top2_gene","top2_lfp","color"
"M1556.60","T","CD3D",3.37358527826877,"TRAC",3.26220061248193,"#FFFF00"
"M1557.31","T","TRBC1",4.96473337268521,"CD3D",3.80399440549054,"#FFFF00"
"M1558.91","T","TRAC",5.12286622274279,"CD3D",4.0451849297043,"#FFFF00"
"M1559.23","T","TRAC",5.2282851427179,"TRBC1",3.49361468005048,"#FFFF00"
"M1560.06","T","TRAC",4.67813213450826,"IL7R",3.74784348547785,"#FFFF00"
"M1561.95","T","TRBC1",5.07801758833718,"TRAC",4.77862933452538,"#FFFF00"
"M1562.22","T","CD3D",3.59101940395261,"TRBC2",3.16708559278091,"#FFFF00"
"M1563.29","T","TRBC1",5.11152367984677,"TRAC",4.60490886640841,"#FFFF00"
"M1564.94","T","TRAC",4.38941085960119,"CD3D",3.91516529360258,"#FFFF00"
"M1565.74","T","TRAC",5.15465220740475,"CD3D",4.03153965766589,"#FFFF00"
"M1566.72","T","CD3D",2.91352120156636,"IL7R",2.76615946931558,"#FFFF00"
"M1567.62","T","TRBC1",4.83990588797069,"TRAC",3.83715626987884,"#FFFF00"
"M1568.19","T","CD8B",5.1004431477301,"CD3D",4.250042245445,"#FFFF00"
"M1569.42","T","TRBC1",3.89017104303064,"CD3D",3.81318901830883,"#FFFF00"
"M1570.82","T","NOSIP",4.41013157299577,"TRAC",3.92812508542563,"#FFFF00"
"M1571.22","T","IL7R",4.49556148606172,"CD3D",3.19484208873676,"#FFFF00"
"M1572.92","T","TRAC",4.94095066883548,"TRBC1",4.77781481554064,"#FFFF00"
"M1573.56","T","IL7R",5.33132982456771,"TRBC1",4.59566588185164,"#FFFF00"
"M1574.92","T","TRAC",4.89872418647484,"CD3D",4.05026090176734,"#FFFF00"
"M1575.18","T","TRBC1",4.92872732287031,"CD3D",3.7915900325357,"#FFFF00"
"M1576.51","T","CD3D",3.44889304001508,"CD3G",2.7631217546496,"#FFFF00"
"M1577.14","T","TRAC",4.76397292483896,"CD3D",3.63475808506223,"#FFFF00"
"M1578.84","T","TRAC",4.24326036662079,"NOSIP",4.00273396727053,"#FFFF00"
"M1579.08","T","CD3D",3.51556905064177,"MAL",3.17105214276237,"#FFFF00"
"M1580.42","T","TRAC",4.99471318027167,"NOSIP",4.74784061746258,"#FFFF00"
"M1581.88","T","CD3D",3.13740827076174,"MAL",2.75160174673561,"#FFFF00"
"M1582.08","T","TRAC",4.21777313051694,"CD3D",3.70341606110611,"#FFFF00"
"M1583.55","plasma","MZB1",11.3354024942885,"IGKC",11.2849780413229,"#0000FF"
"M1584.96","plasma","IGKC",10.720954104471,"MZB1",10.2349186153047,"#0000FF"
"M1585.17","plasma","JCHAIN",13.1402321727921,"IGKC",10.8300900026775,"#0000FF"
"M1586.78","plasma","JCHAIN",11.286821629635,"IGHA1",9.18245126146393,"#0000FF"
"M1587.25","plasma","JCHAIN",12.5401997660966,"IGKC",10.9912210804882,"#0000FF"
"M1588.24","plasma","IGHG1",12.4637488742809,"MZB1",10.3637608737135,"#0000FF"
"M1589.57","plasma","JCHAIN",11.9196061482808,"IGHA1",11.5100572875041,"#0000FF"
"M1590.05","plasma","JCHAIN",12.6748286302243,"IGKC",11.5120446385969,"#0000FF"
"M1591.24","plasma","IGKC",12.1476730777128,"MZB1",10.0263076369785,"#0000FF"
"M1592.92","plasma","JCHAIN",13.600576797664,"IGKC",12.0780728960613,"#0000FF"
"M1593.20","MDP1","JCHAIN",8.32385088145445,"CST3",7.59439653788788,"#00FFFF"
"M1594.53","plasma","IGHG1",14.0071260066823,"IGHG3",13.4780832066895,"#0000FF"
"M1595.10","MDP1","GZMB",8.95330550297551,"JCHAIN",8.82960642844827,"#00FFFF"
"M1596.44","masBasP","CXCL12",12.4855214105902,"APOE",10.8945555640181,"#7A378B"
"M1597.73","plasma","IGHA1",13.3627877158228,"JCHAIN",12.5168107387748,"#0000FF"
"M1598.06","plasma","IGLL5",12.2752141203811,"MZB1",10.26887965504,"#0000FF"
"M1599.80","T","KLRB1",3.54758151212651,"IL7R",2.78581918094362,"#FFFF00"
"M1600.51","plasma","IGKC",13.4225340446791,"JCHAIN",12.2526425439638,"#0000FF"
"M1601.36","plasma","JCHAIN",12.255322168797,"MZB1",10.4234887245817,"#0000FF"
"M1602.02","plasma","IGKC",11.9266194777634,"IGHG1",10.9004455048273,"#0000FF"
"M1603.87","plasma","IGKC",11.66660272186,"MZB1",10.0439293233843,"#0000FF"
"M1604.27","plasma","JCHAIN",14.0688628969165,"IGKC",11.0181892907829,"#0000FF"
"M1605.51","plasma","JCHAIN",12.2205651663312,"IGKC",11.317513200698,"#0000FF"
"M1606.14","plasma","IGKC",12.8114424721877,"MZB1",9.12465934105913,"#0000FF"
"M1607.36","plasma","MZB1",10.5223671075545,"IGKC",10.0097837205377,"#0000FF"
"M1608.71","plasma","IGHA1",14.0367093108127,"JCHAIN",12.4267141320167,"#0000FF"
"M1609.91","plasma","IGKC",12.2820301818274,"MZB1",10.3942202414471,"#0000FF"
"M1610.85","plasma","IGKC",12.6432508248761,"IGHG1",10.7336275327758,"#0000FF"
"M1611.94","plasma","IGHG1",13.8678856202843,"IGHG3",13.5037862674065,"#0000FF"
"M1612.33","plasma","IGKC",13.5383368234521,"JCHAIN",11.3063249282255,"#0000FF"
"M1613.19","plasma","IGKC",12.6850323367884,"IGHG1",9.58921021237497,"#0000FF"
"M1614.40","plasma","IGKC",12.1985134264505,"IGHG1",11.2530275944642,"#0000FF"
"M1615.35","plasma","IGKC",12.6062829338349,"IGHA1",9.78690757006421,"#0000FF"
"M1616.32","B","CD79A",7.75714283597218,"HLA-DRA",7.51061884405327,"#ADD8E6"
"M1617.06","B","AL928768.3",8.50498950973057,"HLA-DRA",7.48843895021449,"#ADD8E6"
"M1618.29","B","CD79A",7.40676684507352,"HLA-DRA",7.12442655099989,"#ADD8E6"
"M1619.93","B","HLA-DRA",7.33107067523607,"CD79A",7.10456936483608,"#ADD8E6"
"M1620.60","B","HLA-DRA",7.54222093117315,"MS4A1",6.22726900816051,"#ADD8E6"
"M1621.77","B","CD79A",7.66415896197741,"HLA-DRA",7.5227655190073,"#ADD8E6"
"M1622.40","B","CD79A",7.84493091355256,"HLA-DRA",7.68739475549965,"#ADD8E6"
"M1623.47","B","JCHAIN",7.52381324082325,"HLA-DRA",7.19830241264757,"#ADD8E6"
"M1624.79","B","HLA-DRA",7.66556693024451,"CD79A",7.6228704528704,"#ADD8E6"
"M1625.50","B","HLA-DRA",7.31537469960616,"CD79A",6.47094990432319,"#ADD8E6"
"M1626.87","B","HLA-DRA",7.24690362113182,"CD79A",7.018390988849,"#ADD8E6"
"M1627.55","B","HLA-DRA",7.86506666451252,"CD79A",7.70345280675719,"#ADD8E6"
"M1628.88","B","HLA-DRA",7.40901937335153,"CD79A",7.02633135259715,"#ADD8E6"
"M1629.42","B","CD79A",7.60993805823052,"HLA-DRA",7.45262160755699,"#ADD8E6"
"M1630.59","B","CD79A",7.85025549208503,"HLA-DRA",7.50385943156678,"#ADD8E6"
"M1631.09","B","HLA-DRA",7.8646654836111,"CD79A",7.42570115346954,"#ADD8E6"
"M1632.53","B","CD79A",7.88743446969549,"TCL1A",7.78144628847593,"#ADD8E6"
"M1633.03","B","CD79A",7.76076064976921,"HLA-DRA",7.47341203646023,"#ADD8E6"
"M1634.10","B","CD79A",7.49848795942901,"HLA-DRA",7.43776001396634,"#ADD8E6"
"M1635.93","B","HLA-DRA",7.35708437098623,"MS4A1",7.15817487331184,"#ADD8E6"
"M1636.34","B","CD79A",7.96897676038286,"HLA-DRA",7.77619155842869,"#ADD8E6"
"M1637.67","B","HLA-DRA",7.22375783341763,"MS4A1",6.94368083792606,"#ADD8E6"
"M1638.00","B","HLA-DRA",6.24296466114485,"CD79A",5.6634558307407,"#ADD8E6"
"M1639.77","B","CD79A",7.82119776282646,"HLA-DRA",7.63432092790494,"#ADD8E6"
"M1640.19","B","JCHAIN",7.74069152238594,"CD79A",7.60606879536591,"#ADD8E6"
"M1641.90","B","AL928768.3",8.26765176358966,"HLA-DRA",7.35046469648426,"#ADD8E6"
"M1642.82","B","CD79A",7.76391486292301,"HLA-DRA",7.713502552898,"#ADD8E6"
"M1643.45","B","HLA-DRA",7.71987342865917,"CD79A",7.31917996333792,"#ADD8E6"
"M1644.88","B","CD79A",7.2707777905812,"HLA-DRA",7.26644123285822,"#ADD8E6"
"M1645.01","B","HLA-DRA",7.80995361234712,"CD79A",7.77805847173957,"#ADD8E6"
"M1646.53","B","HLA-DRA",7.84339353526854,"MS4A1",7.74577890196233,"#ADD8E6"
"M1647.12","B","HLA-DRA",7.48898574864133,"CD79A",7.41501910048461,"#ADD8E6"
"M1648.95","B","HLA-DRA",7.50298097368039,"CD79A",7.28821956481142,"#ADD8E6"
"M1649.35","B","HLA-DRA",7.53630780533959,"CD79A",7.40971457476221,"#ADD8E6"
"M1650.91","B","HLA-DRA",7.60442942342965,"CD79A",7.59892048578339,"#ADD8E6"
"M1651.77","B","CD79A",7.62872980149687,"HLA-DRA",7.57365114512758,"#ADD8E6"
"M1652.37","B","CD79A",8.00247538596791,"HLA-DRA",7.86216391994407,"#ADD8E6"
"M1653.98","B","RP5-887A10.1",7.659860516778,"HLA-DRA",7.43582414116674,"#ADD8E6"
"M1654.57","B","CD79A",7.94571499503433,"HLA-DRA",7.39123020373878,"#ADD8E6"
"M1655.29","B","HLA-DRA",7.42306225054753,"CD79A",7.41925380758405,"#ADD8E6"
"M1656.26","B","HLA-DRA",7.10686316062264,"CD79A",6.485210248591,"#ADD8E6"
"M1657.86","B","HLA-DRA",6.76838695845064,"CD79A",5.45000519215562,"#ADD8E6"
"M1658.96","B","HLA-DRA",7.79785027210704,"CD79A",7.69981460136606,"#ADD8E6"
"M1659.25","B","HLA-DRA",7.20658178798407,"CD79A",7.01707553448962,"#ADD8E6"
"M1660.12","B","CD79A",7.74616501854152,"HLA-DRA",7.58430300507727,"#ADD8E6"
"M1661.54","B","JCHAIN",7.7059233362268,"CD79A",7.38399557628631,"#ADD8E6"
"M1662.06","B","HLA-DRA",7.33997500944681,"CD79A",6.59400318239549,"#ADD8E6"
"M1663.28","B","HLA-DRA",7.31107158445489,"CD79A",7.01479810388565,"#ADD8E6"
"M1664.76","B","CD79A",7.4312346875721,"HLA-DRA",7.36189956490294,"#ADD8E6"
"M1665.14","B","HLA-DRA",7.50773773593668,"CD79A",7.40084940972838,"#ADD8E6"
"M1666.33","B","JCHAIN",7.33060036667591,"HLA-DRA",7.23650287341201,"#ADD8E6"
"M1667.36","B","CD79A",7.7508785303986,"HLA-DRA",7.60799890545462,"#ADD8E6"
"M1668.77","B","JCHAIN",7.4145376899049,"CD79A",7.25345131884157,"#ADD8E6"
"M1669.75","B","HLA-DRA",7.63100601945131,"CD79A",7.24830095194257,"#ADD8E6"
"M1670.79","B","HLA-DRA",6.85258770772335,"CD79A",5.37999187296513,"#ADD8E6"
"M1671.42","B","HLA-DRA",7.34049563542607,"MS4A1",6.81619972674312,"#ADD8E6"
"M1672.90","B","HLA-DRA",7.75094306913538,"CD79A",7.65188881183375,"#ADD8E6"
"M1673.18","B","HLA-DRA",7.39807396156606,"CD79A",7.32430512246756,"#ADD8E6"
"M1674.04","B","HLA-DRA",7.27344859104589,"CD79A",6.42419635463091,"#ADD8E6"
"M1675.63","B","MS4A1",7.45167345034006,"HLA-DRA",7.24284113378862,"#ADD8E6"
"M1676.32","B","CD79A",7.89305652923024,"HLA-DRA",7.72340365129925,"#ADD8E6"
"M1677.85","B","CD79A",7.90488548306886,"HLA-DRA",7.6727806802867,"#ADD8E6"
"M1678.11","B","HLA-DRA",7.53389539636243,"CD79A",7.11743996345355,"#ADD8E6"
"M1679.96","B","CD79A",7.48586132978695,"HLA-DRA",7.27199951124315,"#ADD8E6"
"M1680.22","B","HLA-DRA",7.43021005756486,"CD79A",7.3585186310758,"#ADD8E6"
"M1681.31","B","HLA-DRA",7.32536811322056,"MS4A1",6.13404702765286,"#ADD8E6"
"M1682.77","B","CD79A",7.89931593000461,"HLA-DRA",7.22728550873292,"#ADD8E6"
"M1683.13","B","CD79A",7.50713662647027,"HLA-DRA",7.48745763958796,"#ADD8E6"
"M1684.31","B","HLA-DRA",7.52927554710004,"CD79A",7.38679414089808,"#ADD8E6"
"M1685.80","B","JCHAIN",7.49054457540685,"CD79A",7.1786738138134,"#ADD8E6"
"M1686.78","B","HLA-DRA",7.54011070631597,"MS4A1",7.01427820378483,"#ADD8E6"
"M1687.30","B","AL928768.3",7.28745021111328,"HLA-DRA",7.18806668993476,"#ADD8E6"
"M1688.93","B","HLA-DRA",7.23147263444457,"CD79A",6.83370411660538,"#ADD8E6"
"M1689.62","B","CD79A",7.38516812222194,"HLA-DRA",7.30530648404571,"#ADD8E6"
"M1690.44","B","HLA-DRA",7.84138310211633,"MS4A1",7.67222240956268,"#ADD8E6"
"M1691.18","B","CD79A",7.39576512360459,"HLA-DRA",7.37201687998016,"#ADD8E6"
"M1692.27","B","HLA-DRA",7.38287392515508,"CD79A",6.97288359618142,"#ADD8E6"
"M1693.68","B","HLA-DRA",7.55103519664706,"CD79A",7.01272463777619,"#ADD8E6"
"M1694.98","B","HLA-DRA",6.76156866078611,"CD79A",5.98691082866916,"#ADD8E6"
"M1695.14","B","HLA-DRA",7.38985835503459,"CD79A",6.62151362617474,"#ADD8E6"
"M1696.50","B","HLA-DRA",7.53143373028286,"CD79A",7.26703620953732,"#ADD8E6"
"M1697.87","B","RP5-887A10.1",7.18664808210754,"JCHAIN",7.01822716833271,"#ADD8E6"
"M1698.74","B","HLA-DRA",6.97329995997671,"CD79A",6.49336212894456,"#ADD8E6"
"M1699.79","B","HLA-DRA",7.36324577435827,"JCHAIN",7.27382169768185,"#ADD8E6"
"M1700.04","B","CD79A",7.3227804199182,"HLA-DRA",7.19941521261566,"#ADD8E6"
"M1701.30","B","HLA-DRA",7.59776801947134,"MS4A1",7.0586138029497,"#ADD8E6"
"M1702.47","B","HLA-DRA",7.2606806808352,"JCHAIN",7.1429035921347,"#ADD8E6"
"M1703.20","B","HLA-DRA",7.24602268157048,"CD79A",7.16218215373041,"#ADD8E6"
"M1704.96","B","HLA-DRA",7.04895853244964,"CD79A",5.61648635448754,"#ADD8E6"
"M1705.88","GMP","LYZ",9.96357155940386,"CST3",8.93521177893235,"#B4EEB4"
"M1706.00","CMP","PRTN3",10.1552464972663,"MPO",9.91738541065956,"#006400"
"M1707.42","MDP1","JCHAIN",7.99022992564578,"GZMB",7.61992923799013,"#00FFFF"
"M1708.83","MDP1","GZMB",8.55630501903645,"JCHAIN",8.47230720991662,"#00FFFF"
"M1709.71","CMP","ELANE",11.9987578610132,"PRTN3",11.3157899950178,"#006400"
"M1710.67","CMP","LYZ",10.9326960830489,"MPO",10.0955911573275,"#006400"
"M1711.93","MDP1","JCHAIN",8.85784523615717,"CST3",7.60955572909714,"#00FFFF"
"M1712.13","MDP1","STMN1",7.98983593776389,"JCHAIN",7.70153145353915,"#00FFFF"
"M1713.21","monP1","LYZ",10.229701762445,"CST3",8.94441127990406,"#6E8B3D"
"M1714.60","GMP","LYZ",9.8361594609837,"CST3",9.0088107304256,"#B4EEB4"
"M1715.36","monP1","CST3",9.08349573024276,"LYZ",7.58137630848377,"#6E8B3D"
"M1716.22","monP1","CST3",9.14179240751332,"LYZ",8.6540421386462,"#6E8B3D"
"M1717.36","CMP","LYZ",11.5512931025688,"MPO",9.92511990535822,"#006400"
"M1718.17","MDP1","JCHAIN",8.8565695040423,"GZMB",8.4374778079883,"#00FFFF"
"M1719.90","monP1","CST3",9.25659162059335,"LYZ",9.17760210090467,"#6E8B3D"
"M1720.84","MPP","STMN1",5.94845921418173,"SPINK2",5.89308831284779,"#838B8B"
"M1721.41","monP1","CST3",9.54748693995466,"LYZ",8.98440853281129,"#6E8B3D"
"M1722.82","CMP","MPO",9.65402647268875,"PRTN3",9.25814079145518,"#006400"
"M1723.44","HSC","AVP",6.28044337126425,"SPINK2",5.92123139049706,"#FFD700"
"M1724.50","MDP1","JCHAIN",7.93113651796124,"HLA-DRA",7.06153265472159,"#00FFFF"
"M1725.18","CMP","LYZ",10.5151222860094,"RP11-1143G9.4",10.3531578107924,"#006400"
"M1726.60","monP1","CST3",9.31690399992824,"LYZ",9.00307797196285,"#6E8B3D"
"M1727.87","CMP","MPO",9.55074354908815,"ELANE",9.49101718214679,"#006400"
"M1728.65","LMPP","IGLL1",7.35334975282984,"DNTT",7.00688847318877,"#36648B"
"M1729.62","CMP","LYZ",11.3236112547354,"RP11-1143G9.4",10.8278825974729,"#006400"
"M1730.92","monP1","LYZ",9.34665763746036,"CST3",8.90180483397084,"#6E8B3D"
"M1731.07","CMP","PRTN3",10.4732820504769,"ELANE",9.97734650038971,"#006400"
"M1732.01","monP1","LYZ",9.28132364918969,"CST3",9.13941644426781,"#6E8B3D"
"M1733.49","GMP","LYZ",9.61644345284926,"CST3",9.02316777889929,"#B4EEB4"
"M1734.64","MDP1","PTGDS",9.62274507625805,"GZMB",9.22431125668628,"#00FFFF"
"M1735.22","GMP","LYZ",10.7436581632265,"S100A9",8.77420894359247,"#B4EEB4"
"M1736.13","MDP1","GZMB",9.08791445394913,"JCHAIN",8.90184045123458,"#00FFFF"
"M1737.23","CMP","LYZ",11.5973136370841,"RP11-1143G9.4",11.5280281307923,"#006400"
"M1738.53","monP1","CST3",9.32163729230623,"LYZ",9.11269191082804,"#6E8B3D"
"M1739.57","MDP1","JCHAIN",8.64727999782413,"IRF8",7.37054987239166,"#00FFFF"
"M1740.50","MDP1","CST3",7.35731702028171,"STMN1",7.22756541041909,"#00FFFF"
"M1741.10","monP1","LYZ",9.41299154662384,"CST3",9.0901477258563,"#6E8B3D"
"M1742.17","CMP","MPO",10.584388497656,"ELANE",10.4169282356838,"#006400"
"M1743.48","CMP","LYZ",11.1774948075603,"MPO",9.96878985596509,"#006400"
"M1744.75","MDP1","GZMB",9.09029271106373,"JCHAIN",8.98396997947547,"#00FFFF"
"M1745.88","MPP","SPINK2",6.78632015222548,"PRSS57",6.22333719557861,"#838B8B"
"M1746.85","MEP","RP11-620J15.3",5.66802788272356,"STMN1",5.35745326331842,"#DDA0DD"
"M1747.60","HSC","AVP",6.76478640909779,"SPINK2",6.75516142646001,"#FFD700"
"M1748.47","CMP","LYZ",11.7348515986241,"S100A8",10.0015207748207,"#006400"
"M1749.50","MPP","SPINK2",6.9165622585814,"KIAA0125",5.93070074581489,"#838B8B"
"M1750.36","monP1","LYZ",9.68074840067696,"CST3",9.10878536870646,"#6E8B3D"
"M1751.31","CMP","MPO",8.39033337433193,"IGLL1",7.37860608485595,"#006400"
"M1752.09","CMP","ELANE",10.7427819257265,"PRTN3",10.6268009528078,"#006400"
"M1753.44","monP1","CST3",10.1316953842815,"HLA-DRA",8.86065075720022,"#6E8B3D"
"M1754.58","(Missing)","SOX4",7.3405242521296,"SPINK2",7.23254371633013,NA
"M1755.27","monP1","CST3",9.25452143422115,"LYZ",8.86477098655403,"#6E8B3D"
"M1756.54","MPP","SOX4",5.7202401705285,"RP11-620J15.3",5.1799670708276,"#838B8B"
"M1757.82","GMP","LYZ",10.9784102206014,"S100A8",10.0553200803253,"#B4EEB4"
"M1758.46","GMP","LYZ",10.5574958353955,"S100A9",8.81928813300756,"#B4EEB4"
"M1759.86","CMP","LYZ",9.38669455478722,"MPO",8.69255850532536,"#006400"
"M1760.68","MDP1","JCHAIN",8.40827541430867,"CST3",7.96173298206539,"#00FFFF"
"M1761.03","monP1","LYZ",9.75394609764384,"CST3",8.96201610462194,"#6E8B3D"
"M1762.55","monP1","CST3",9.40802469705429,"HLA-DRA",8.89948493216196,"#6E8B3D"
"M1763.22","monP1","LYZ",10.2446674113391,"CST3",8.69878227482355,"#6E8B3D"
"M1764.57","CMP","LYZ",11.5534317276466,"RP11-1143G9.4",10.4486332146353,"#006400"
"M1765.82","monP1","CST3",9.27624545797403,"LYZ",8.87504272823371,"#6E8B3D"
"M1766.95","monP1","CST3",9.587118078252,"HLA-DRA",8.50582011436041,"#6E8B3D"
"M1767.61","CMP","LYZ",10.9285902356594,"MPO",8.87645121169606,"#006400"
"M1768.41","monP1","LYZ",8.62554106483605,"CST3",7.85903241536549,"#6E8B3D"
"M1769.27","CMP","ELANE",9.62105695259436,"MPO",9.5533243570887,"#006400"
"M1770.47","monP1","CST3",9.63300084591979,"HLA-DRA",8.68128789292391,"#6E8B3D"
"M1771.53","CMP","MPO",10.1528406346567,"LYZ",10.1266816081592,"#006400"
"M1772.26","MDP1","GZMB",9.34299175581474,"JCHAIN",9.13212633491137,"#00FFFF"
"M1773.36","CMP","LYZ",11.0199313269351,"RP11-1143G9.4",10.1242261408703,"#006400"
"M1774.19","MDP1","PTGDS",9.95695689184408,"GZMB",8.43249713724289,"#00FFFF"
"M1775.04","MDP1","JCHAIN",8.75967663321003,"GZMB",8.75055923912795,"#00FFFF"
"M1776.69","monP1","CST3",9.35972134972723,"LYZ",8.71982479956833,"#6E8B3D"
"M1777.75","monP1","CST3",9.67996628428528,"LYZ",9.16802826485102,"#6E8B3D"
"M1778.80","CMP","MPO",8.81067429035397,"PRSS57",7.43724328773326,"#006400"
"M1779.73","monP1","LYZ",9.76011588091393,"CST3",8.42119762377351,"#6E8B3D"
"M1780.90","monP1","LYZ",9.42615312017887,"CST3",9.04156681052787,"#6E8B3D"
"M1781.20","monP1","LYZ",9.19236205497456,"CST3",9.15961527775232,"#6E8B3D"
"M1782.44","CMP","MPO",9.07145323509958,"ELANE",8.3313004259082,"#006400"
"M1783.11","CMP","LYZ",10.8235498446874,"MPO",10.1955939474883,"#006400"
"M1784.70","MPP","SPINK2",6.011893515558,"STMN1",5.48725922284174,"#838B8B"
"M1785.59","MDP1","JCHAIN",8.73494097378077,"GZMB",8.58946175506531,"#00FFFF"
"M1786.29","CMP","LYZ",11.7080421702521,"S100A8",10.0348211934436,"#006400"
"M1787.02","CMP","ELANE",10.7076762498802,"PRTN3",10.5906526889477,"#006400"
"M1788.12","(Missing)","CST3",9.28251918792572,"HLA-DRA",7.5337883261173,NA
"M1789.43","monP1","CST3",9.35324493522118,"LYZ",9.1722170479658,"#6E8B3D"
"M1790.23","monP1","LYZ",9.89972348276839,"CST3",8.8351410025407,"#6E8B3D"
"M1791.81","CMP","MPO",9.44460684837911,"LYZ",8.64860469217105,"#006400"
"M1792.46","CMP","MPO",9.53876890053421,"ELANE",9.00432373500519,"#006400"
"M1793.44","CMP","LYZ",10.3044045335642,"MPO",9.61108000411459,"#006400"
"M1794.66","GMP","LYZ",9.8523594611666,"CST3",8.70979319774222,"#B4EEB4"
"M1795.00","monP1","LYZ",9.39411320320024,"CST3",9.14598044868959,"#6E8B3D"
"M1796.21","CMP","LYZ",10.1573340126483,"MPO",8.6299198702318,"#006400"
"M1797.73","MDP1","JCHAIN",8.54185084281388,"CST3",7.32224849206693,"#00FFFF"
"M1798.58","CMP","MPO",8.71070947499397,"PRSS57",6.23361640862802,"#006400"
"M1799.50","MDP1","GZMB",9.25694671826097,"JCHAIN",8.99826907795017,"#00FFFF"
"M1800.85","CMP","LYZ",11.2102182252515,"RP11-1143G9.4",10.730012740389,"#006400"
"M1801.51","monP1","CST3",9.92139093360026,"LYZ",9.47387836801878,"#6E8B3D"
"M1802.42","MDP1","JCHAIN",8.44945006141828,"CST3",7.29189190906535,"#00FFFF"
"M1803.05","CMP","LYZ",11.3662149067546,"MPO",10.0717960890002,"#006400"
"M1804.04","CMP","LYZ",11.4941750191769,"MPO",9.59562452661645,"#006400"
"M1805.29","monP1","CST3",9.61710771113906,"HLA-DRA",9.00674014491332,"#6E8B3D"
"M1806.05","MDP1","GZMB",8.97791108796533,"JCHAIN",8.3515907441118,"#00FFFF"
"M1807.34","MPP","SPINK2",5.96876423703936,"AIF1",4.89404782118392,"#838B8B"
"M1808.67","monP1","CST3",9.54980409676285,"LYZ",8.14540859592356,"#6E8B3D"
"M1809.81","GMP","LYZ",10.2067797086913,"CST3",8.707586676851,"#B4EEB4"
"M1810.98","CMP","LYZ",10.5230079678823,"MPO",9.94173484397192,"#006400"
"M1811.67","monP1","CST3",9.18922214457187,"LYZ",9.16666677628138,"#6E8B3D"
"M1812.78","CMP","MPO",10.035365428489,"PRTN3",9.91668569823841,"#006400"
"M1813.62","CMP","LYZ",9.68433314168782,"MPO",9.43341875950713,"#006400"
"M1814.32","monP1","LYZ",10.1205054063293,"CST3",7.5552107811256,"#6E8B3D"
"M1815.00","MDP1","JCHAIN",8.08121251439664,"CST3",7.73218452294007,"#00FFFF"
"M1816.93","CMP","MPO",9.9199448985731,"PRTN3",9.48317983228911,"#006400"
"M1817.44","MDP1","GZMB",8.97932353226058,"JCHAIN",8.88031530678309,"#00FFFF"
"M1818.23","MDP1","JCHAIN",8.98454359282569,"GZMB",8.66283237055696,"#00FFFF"
"M1819.39","monP1","LYZ",10.1733738786461,"CST3",8.42616022706969,"#6E8B3D"
"M1820.49","doublets","HLA-DRA",4.32348147897277,"SOX4",3.16313788131143,"#000000"
"M1821.60","monP1","LYZ",9.21898828647417,"CST3",9.1144013249816,"#6E8B3D"
"M1822.59","GMP","LYZ",9.53221281843234,"CST3",9.00094559818857,"#B4EEB4"
"M1823.17","MPP","PRSS57",5.92092394142148,"SPINK2",5.90631710015125,"#838B8B"
"M1824.88","T","TRAC",5.10759088070488,"IL7R",4.7502441648107,"#FFFF00"
"M1825.76","T","KLRB1",8.22810549067011,"IL7R",3.85731804347105,"#FFFF00"
"M1826.07","T","IL32",4.71851491782704,"IL7R",4.49967774767268,"#FFFF00"
"M1827.65","T","KLRB1",8.11338446313754,"CCL5",7.15691704345686,"#FFFF00"
"M1828.37","T","IL32",4.97531813167103,"TRAC",4.72279752064659,"#FFFF00"
"M1829.65","T","TRAC",5.11638544494397,"CD3D",4.29804992996681,"#FFFF00"
"M1830.19","CD8","KLRB1",7.99973268025001,"CCL5",7.24901844363429,"#FFA500"
"M1831.46","T","KLRB1",7.20002531376244,"TRAC",4.74407433563148,"#FFFF00"
"M1832.22","T","IL32",5.85573807237864,"TRAC",5.81877209330535,"#FFFF00"
"M1833.56","T","TRBC1",4.27438051988778,"TRAC",4.13595011000866,"#FFFF00"
"M1834.33","T","KLRB1",5.25820434091189,"TRAC",4.59991434640514,"#FFFF00"
"M1835.32","T","KLRB1",7.93694524957093,"IL32",4.57141198823304,"#FFFF00"
"M1836.29","T","KLRB1",5.86740957686338,"IL7R",5.46217050572799,"#FFFF00"
"M1837.93","T","KLRB1",7.81608064096244,"IL32",4.45193946928712,"#FFFF00"
"M1838.91","T","CD3D",3.72908485755065,"TRAC",3.23402293802952,"#FFFF00"
"M1839.73","T","KLRB1",8.32385807520701,"IL7R",5.67711890332299,"#FFFF00"
"M1840.80","T","KLRB1",7.74190917661751,"IL32",4.63894539818939,"#FFFF00"
"M1841.66","T","TRAC",5.33355329037128,"IL32",4.71773131962008,"#FFFF00"
"M1842.45","T","IL32",5.75440139864679,"TRAC",5.68126196088541,"#FFFF00"
"M1843.87","T","TRAC",5.29473529834499,"IL32",4.956398762547,"#FFFF00"
"M1844.34","T","KLRB1",7.83377287245308,"TRAC",5.09540311944914,"#FFFF00"
"M1845.24","T","KLRB1",7.81984760262457,"TRAC",5.24321865080372,"#FFFF00"
"M1846.08","T","KLRB1",7.78315769603737,"IL32",4.11140542563145,"#FFFF00"
"M1847.47","T","IL32",4.90496129898886,"TRBC1",4.85671249840459,"#FFFF00"
"M1848.69","T","TRAC",4.89681768076993,"IL32",4.73694361150099,"#FFFF00"
"M1849.89","T","IL32",4.5722224459233,"CD3D",3.91467256469576,"#FFFF00"
