"metacell","cell_type","top1_gene","top1_lfp","top2_gene","top2_lfp","color"
"M1586.62","B","HLA-DRA",7.77914756541145,"TCL1A",7.09354779954069,"#ADD8E6"
"M1587.21","B","CD79A",8.06608718292669,"HLA-DRA",7.9188796470325,"#ADD8E6"
"M1588.00","B","TCL1A",7.91661407010631,"HLA-DRA",7.90978096671407,"#ADD8E6"
"M1589.96","B","HLA-DRA",7.76672959463778,"CD79A",7.62295554084606,"#ADD8E6"
"M1590.75","B","CD79A",8.16303566735301,"HLA-DRA",7.6867832316491,"#ADD8E6"
"M1591.52","B","CD79A",7.92844231797285,"HLA-DRA",7.89942896176357,"#ADD8E6"
"M1592.23","B","CD79A",7.92240208155035,"HLA-DRA",7.78466732601437,"#ADD8E6"
"M1593.23","B","CD79A",8.27795944073066,"TCL1A",7.97451293048772,"#ADD8E6"
"M1594.25","B","HLA-DRA",7.92160949644336,"CD79A",7.74323960717517,"#ADD8E6"
"M1595.01","B","CD79A",8.11453247266337,"HLA-DRA",7.9643808123354,"#ADD8E6"
"M1596.14","B","CD79A",8.05845430988872,"HLA-DRA",7.83948084513787,"#ADD8E6"
"M1597.79","B","HLA-DRA",7.76179108707149,"TCL1A",7.73907189780212,"#ADD8E6"
"M1598.63","B","CD79A",8.09294345665086,"HLA-DRA",7.87721233275071,"#ADD8E6"
"M1599.93","B","CD79A",8.16751561888192,"HLA-DRA",7.77198986169989,"#ADD8E6"
"M1600.87","B","HLA-DRA",7.79289787515356,"TCL1A",7.4030277120165,"#ADD8E6"
"M1601.40","B","HLA-DRA",7.77909961067666,"CD79A",7.77327859290844,"#ADD8E6"
"M1602.14","B","CD79A",8.04740640427589,"HLA-DRA",7.87537936370747,"#ADD8E6"
"M1603.05","B","HLA-DRA",7.92846066187495,"CD79A",7.92214331954258,"#ADD8E6"
"M1604.93","B","CD79A",7.9981806785669,"HLA-DRA",7.86682576002221,"#ADD8E6"
"M1605.60","B","CD79A",8.09792052349946,"HLA-DRA",7.88705610118156,"#ADD8E6"
"M1606.01","B","CD79A",8.04931140110277,"HLA-DRA",7.96187157273725,"#ADD8E6"
"M1607.37","B","CD79A",7.76336994468629,"HLA-DRA",7.43880773013451,"#ADD8E6"
"M1608.66","B","HLA-DRA",7.7359271258851,"CD79B",6.11443392067335,"#ADD8E6"
"M1609.94","B","CD79A",7.7815887350656,"HLA-DRA",7.65766524921311,"#ADD8E6"
"M1610.19","B","CD79A",7.99284613636885,"HLA-DRA",7.73722642769415,"#ADD8E6"
"M1611.34","B","CD79A",7.78041394889623,"HLA-DRA",7.75572584725662,"#ADD8E6"
"M1612.25","B","CD79A",8.03820086019095,"HLA-DRA",7.78162053560428,"#ADD8E6"
"M1613.76","B","HLA-DRA",7.81027931717176,"CD79A",7.71107673788149,"#ADD8E6"
"M1614.29","B","TCL1A",8.00888450733124,"CD79A",7.94798652325968,"#ADD8E6"
"M1615.69","B","CD79A",7.98532557592504,"HLA-DRA",7.77833485115188,"#ADD8E6"
"M1616.70","B","CD79A",7.97450978131333,"HLA-DRA",7.80754913862399,"#ADD8E6"
"M1617.13","B","CD79A",7.99777056800786,"HLA-DRA",7.9314793120004,"#ADD8E6"
"M1618.32","B","CD79A",7.98049502565215,"TCL1A",7.79102730839692,"#ADD8E6"
"M1619.00","B","CD79A",8.01862687283775,"HLA-DRA",7.69164254018619,"#ADD8E6"
"M1620.38","B","HLA-DRA",7.79109614535494,"CD79A",7.55469273137253,"#ADD8E6"
"M1621.51","B","HLA-DRA",7.67928244644688,"CD79A",7.40331198030233,"#ADD8E6"
"M1622.14","B","CD79A",8.19782910617723,"TCL1A",7.99800905671824,"#ADD8E6"
"M1623.51","B","HLA-DRA",7.74551992501307,"CD79A",7.66990104393092,"#ADD8E6"
"M1624.92","B","CD79A",7.93493221958728,"HLA-DRA",7.79355053895665,"#ADD8E6"
"M1625.65","B","HLA-DRA",7.86576018407477,"TCL1A",7.22098106138868,"#ADD8E6"
"M1626.81","B","CD79A",8.03961183454632,"HLA-DRA",7.77694136402285,"#ADD8E6"
"M1627.67","B","CD79A",8.05057533368102,"HLA-DRA",7.78295396713082,"#ADD8E6"
"M1628.71","B","CD79A",7.94548780254601,"TCL1A",7.91246149535254,"#ADD8E6"
"M1629.35","B","HLA-DRA",7.69996567364526,"CD79A",7.49810061798289,"#ADD8E6"
"M1630.18","B","CD79A",8.53286307901263,"TCL1A",8.52650427849674,"#ADD8E6"
"M1631.88","B","CD79A",7.92260249086743,"HLA-DRA",7.8517321325298,"#ADD8E6"
"M1632.68","B","CD79A",7.83147718748817,"HLA-DRA",7.60609502703048,"#ADD8E6"
"M1633.00","B","CD79A",7.91228864104725,"HLA-DRA",7.69195870157899,"#ADD8E6"
"M1634.52","B","TCL1A",8.06549221148858,"CD79A",8.0374223958338,"#ADD8E6"
"M1635.86","B","HLA-DRA",7.76445831567201,"CD79A",7.43848389993594,"#ADD8E6"
"M1636.15","B","CD79A",7.79823899242905,"HLA-DRA",7.63611958564826,"#ADD8E6"
"M1637.22","B","CD79A",7.81113023349375,"HLA-DRA",7.73049124152,"#ADD8E6"
"M1638.92","B","HLA-DRA",7.3578362002455,"CD79A",7.33329402420735,"#ADD8E6"
"M1639.45","B","HLA-DRA",7.7353944381955,"MEF2C",6.90084075429632,"#ADD8E6"
"M1640.85","B","HLA-DRA",7.80628472250438,"CD79A",7.72003188916737,"#ADD8E6"
"M1641.99","B","HLA-DRA",7.8746574542511,"CD79A",7.83410130729085,"#ADD8E6"
"M1642.73","B","TCL1A",8.11451199000196,"HLA-DRA",7.86719414989526,"#ADD8E6"
"M1643.65","B","CD79A",8.12189452295337,"HLA-DRA",7.72864831657642,"#ADD8E6"
"M1644.79","B","HLA-DRA",7.54293266656522,"CD79A",6.71062065906017,"#ADD8E6"
"M1645.00","doublets","HLA-DRA",6.17906746604108,"CD79A",5.64652359293981,"#000000"
"M1646.89","B","HLA-DRA",7.69434532921038,"MS4A1",7.02190968043034,"#ADD8E6"
"M1647.64","B","HLA-DRA",7.85523568676325,"CD79B",7.05133948182266,"#ADD8E6"
"M1648.95","B","HLA-DRA",7.9881021472891,"TCL1A",7.9796754869208,"#ADD8E6"
"M1649.50","B","TCL1A",7.94548872078882,"CD79A",7.8953434479605,"#ADD8E6"
"M1650.03","B","CD79A",8.15583071032793,"HLA-DRA",7.88268657377809,"#ADD8E6"
"M1651.04","B","HLA-DRA",7.54836712957478,"CD79A",7.06033402198797,"#ADD8E6"
"M1652.45","B","HLA-DRA",7.66717835669715,"IGHD",6.54297593669131,"#ADD8E6"
"M1653.34","B","CD79A",7.98288750001491,"HLA-DRA",7.86459828253191,"#ADD8E6"
"M1654.90","B","TCL1A",8.69806302374163,"CD79A",8.61400685652641,"#ADD8E6"
"M1655.09","B","TCL1A",8.49606752297838,"HLA-DRA",8.16270447431672,"#ADD8E6"
"M1656.34","B","CD79A",7.84544465536365,"HLA-DRA",7.77301160665721,"#ADD8E6"
"M1657.24","B","HLA-DRA",7.88974333254796,"CD79A",7.39776735074526,"#ADD8E6"
"M1658.49","B","HLA-DRA",7.7121210036393,"TCL1A",6.65754816799896,"#ADD8E6"
"M1659.72","B","CD79A",7.90464371763978,"HLA-DRA",7.62109262557995,"#ADD8E6"
"M1660.84","B","CD79A",8.54704869759575,"TCL1A",8.45182681037958,"#ADD8E6"
"M1661.56","B","CD79A",8.35647672879081,"TCL1A",7.98596180764118,"#ADD8E6"
"M1662.01","B","HLA-DRA",7.7805055703876,"TCL1A",7.13005157131482,"#ADD8E6"
"M1663.53","B","HLA-DRA",7.72461517323313,"CD79A",7.64690599225253,"#ADD8E6"
"M1664.52","B","CD79A",8.02445291097354,"HLA-DRA",7.78753405073849,"#ADD8E6"
"M1665.95","B","CD79A",8.10689224969226,"HLA-DRA",7.88108567813519,"#ADD8E6"
"M1666.84","T","TRBC1",4.75216337482068,"CD3D",3.90531926025335,"#FFFF00"
"M1667.44","T","TRBC2",4.02083934576868,"IL32",3.89033451165621,"#FFFF00"
"M1668.19","T","TRAC",5.2972585512774,"TRBC1",4.84248907516406,"#FFFF00"
"M1669.88","T","CD3D",4.24310332220714,"CD8B",4.11437210372808,"#FFFF00"
"M1670.03","T","TRAC",4.87256865339953,"TRBC2",4.03316379653978,"#FFFF00"
"M1671.61","T","TRAC",5.20231688799958,"TRBC2",4.40477607026131,"#FFFF00"
"M1672.11","T","TRAC",4.69127211805857,"IL32",4.33538515463204,"#FFFF00"
"M1673.31","T","CD8B",5.47473348442845,"TRAC",5.04213564673517,"#FFFF00"
"M1674.08","T","IL7R",4.1776460979501,"IL32",3.83740241334004,"#FFFF00"
"M1675.06","T","CD3D",4.21718085586897,"CD8B",3.90126291579104,"#FFFF00"
"M1676.57","T","TRAC",4.66649218621666,"CD3D",4.12124907115361,"#FFFF00"
"M1677.37","T","CD8B",5.91150070011201,"TRBC1",4.79650526958281,"#FFFF00"
"M1678.64","T","TRBC1",4.65272517769889,"TRAC",3.92825838495306,"#FFFF00"
"M1679.04","T","IL32",3.96840347921554,"CD3D",3.82479167372721,"#FFFF00"
"M1680.39","T","IL7R",4.27401032871944,"CD3D",3.98460652509209,"#FFFF00"
"M1681.97","T","TRBC1",5.31263966332499,"TRAC",4.87765401688854,"#FFFF00"
"M1682.28","T","TRBC2",3.8124123112049,"CD3D",3.63454247448001,"#FFFF00"
"M1683.56","T","IL7R",3.40146457130538,"CD3D",3.18525285348722,"#FFFF00"
"M1684.63","T","TRBC1",5.28311915256376,"TRAC",4.53962021390136,"#FFFF00"
"M1685.69","T","TRAC",5.00012840491043,"CD3D",3.82296949483727,"#FFFF00"
"M1686.54","T","TRAC",4.8260218297369,"CD8B",4.69105816871428,"#FFFF00"
"M1687.72","T","TRAC",4.80691586363964,"CD3D",3.8596821985784,"#FFFF00"
"M1688.74","T","TRBC1",4.88679869935045,"TRAC",4.70497304203972,"#FFFF00"
"M1689.95","T","TRAC",4.99027559777932,"CD3D",4.05626262183832,"#FFFF00"
"M1690.55","T","TRAC",5.0606458644316,"CD3D",4.13592821411805,"#FFFF00"
"M1691.57","T","TRBC1",5.21883522250732,"TRAC",4.68109758839522,"#FFFF00"
"M1692.43","T","TRBC1",4.57428752849816,"TRAC",4.259195926864,"#FFFF00"
"M1693.05","T","TRAC",5.17656616715269,"TRBC1",5.14799530718303,"#FFFF00"
"M1694.08","T","IL7R",5.16687129916571,"TRAC",5.0517115137119,"#FFFF00"
"M1695.02","T","TRBC1",5.2057947913641,"CD3D",4.13568041630366,"#FFFF00"
"M1696.72","T","TRAC",5.48424297034441,"CD3D",4.06080043963578,"#FFFF00"
"M1697.66","T","TRAC",4.86307183397412,"CD3D",4.02489303562498,"#FFFF00"
"M1698.23","T","TRAC",4.84422631841494,"IL7R",4.73865323671578,"#FFFF00"
"M1699.26","T","TRBC1",5.09818852453365,"TRAC",4.15891665335701,"#FFFF00"
"M1700.38","T","TRAC",5.13282495710702,"TRBC1",5.09707404184018,"#FFFF00"
"M1701.19","T","TRAC",5.16375053444854,"CD3G",4.74942175843944,"#FFFF00"
"M1702.42","T","TRAC",4.38346472336381,"CD3D",3.65328991363059,"#FFFF00"
"M1703.36","T","TRAC",5.32533605552398,"TRBC2",4.07784329545815,"#FFFF00"
"M1704.75","T","TRAC",4.93221511938411,"NOSIP",4.70953588593232,"#FFFF00"
"M1705.24","T","TRAC",4.79142566286612,"NOSIP",4.26773329415617,"#FFFF00"
"M1706.27","T","TRAC",5.15006904668119,"IL7R",4.69760504477053,"#FFFF00"
"M1707.93","T","TRAC",4.90866928440663,"CD3D",3.60065360131596,"#FFFF00"
"M1708.37","T","TRBC1",5.10258603928074,"TRAC",4.06271218604986,"#FFFF00"
"M1709.56","T","TRAC",4.83258394221182,"CD3D",3.45936046360404,"#FFFF00"
"M1710.00","T","TRBC1",5.19066778302952,"TRAC",4.85475225117937,"#FFFF00"
"M1711.05","T","TRBC1",4.24634075982066,"CD3D",3.79277567114877,"#FFFF00"
"M1712.93","T","CD3D",3.74440567489105,"IL7R",3.22397879362887,"#FFFF00"
"M1713.67","T","CD3D",3.4108174321427,"IL7R",2.94811672306698,"#FFFF00"
"M1714.37","T","CD3D",3.92103299510835,"CD8B",3.76903865565801,"#FFFF00"
"M1715.34","T","TRAC",5.08661099109432,"IL7R",4.24898406412974,"#FFFF00"
"M1716.27","T","TRBC1",4.86997227764476,"IL7R",4.52166043124776,"#FFFF00"
"M1717.06","T","NOSIP",4.22268087652878,"CD3D",3.84746322638452,"#FFFF00"
"M1718.17","T","CD3D",3.95012470597236,"TRAC",2.92560038350309,"#FFFF00"
"M1719.10","T","TRAC",4.48819053150971,"CD3D",3.9572965613823,"#FFFF00"
"M1720.63","T","NOSIP",4.4445746087431,"TRAC",4.31995984957471,"#FFFF00"
"M1721.36","T","TRAC",4.99089564868207,"CD3D",4.2081928273957,"#FFFF00"
"M1722.16","T","TRAC",4.58707678588617,"CD3D",4.30960605558127,"#FFFF00"
"M1723.45","T","TRBC1",4.61116904526983,"CD3D",3.94169310638812,"#FFFF00"
"M1724.45","T","TRAC",4.52455147934381,"CD3D",3.89059912593887,"#FFFF00"
"M1725.95","T","TRAC",5.23558475273653,"CD3D",4.13025551231037,"#FFFF00"
"M1726.71","T","TRAC",5.23373793456844,"CD3D",3.7922405585248,"#FFFF00"
"M1727.54","T","TRAC",5.15949163855949,"CD3D",4.30180351233091,"#FFFF00"
"M1728.00","T","TRAC",4.27614032154486,"CD3D",3.29958716240363,"#FFFF00"
"M1729.64","T","TRAC",5.26065843464565,"IL32",4.1858546580528,"#FFFF00"
"M1730.77","T","TRAC",4.82373319786196,"CD3G",3.56415843532793,"#FFFF00"
"M1731.49","T","TRAC",4.65179674513066,"AIF1",3.95078219669724,"#FFFF00"
"M1732.04","T","TRAC",4.62783506061827,"TRBC1",4.50385258760294,"#FFFF00"
"M1733.18","T","CD3D",3.62335817553066,"TRBC2",3.55181637150426,"#FFFF00"
"M1734.68","T","TRBC1",5.2289461411269,"TRAC",4.85230672170669,"#FFFF00"
"M1735.90","T","TRAC",4.35099837350037,"CD8B",4.05029212576142,"#FFFF00"
"M1736.95","T","TRAC",4.66141821580119,"NOSIP",4.28726126467117,"#FFFF00"
"M1737.87","T","TRAC",4.20046786962437,"IL32",3.72243148383738,"#FFFF00"
"M1738.00","T","TRAC",5.07333253675018,"CD3D",3.79345994040111,"#FFFF00"
"M1739.71","T","AIF1",4.18512603188934,"CD3D",3.76013188739545,"#FFFF00"
"M1740.50","T","CD3D",3.81081144192344,"CD7",3.45485269311933,"#FFFF00"
"M1741.86","T","NOSIP",4.2695631268977,"CD3D",3.73238969632076,"#FFFF00"
"M1742.14","T","TRBC2",4.30857733134364,"CD3D",4.17509602498535,"#FFFF00"
"M1743.82","T","TRAC",4.59878918665334,"IL7R",4.57674080398517,"#FFFF00"
"M1744.13","T","NOSIP",3.84985284822663,"CD3D",3.54549450387228,"#FFFF00"
"M1745.19","T","CD3D",3.27770046809338,"IL7R",3.1184331412912,"#FFFF00"
"M1746.29","T","TRAC",4.76657862284248,"NOSIP",3.96012114086329,"#FFFF00"
"M1747.24","T","IL7R",4.45683222078023,"TRAC",4.3791068320854,"#FFFF00"
"M1748.53","CD8","IL7R",4.36056900331142,"CCL5",4.33519292459918,"#FFA500"
"M1749.78","T","TRBC2",4.21623750628385,"CD3D",3.93523527229013,"#FFFF00"
"M1750.40","T","TRAC",4.76274742404596,"CD3D",4.0905047115957,"#FFFF00"
"M1751.95","T","TRAC",5.22928687662594,"CD3D",4.21556753324597,"#FFFF00"
"M1752.59","T","NOSIP",4.53919413081372,"CD3D",4.13292176813672,"#FFFF00"
"M1753.88","T","TRAC",5.13671070493549,"TRBC1",4.40297431015554,"#FFFF00"
"M1754.87","T","CD3D",4.35654032462462,"TRAC",4.35113636218824,"#FFFF00"
"M1755.28","T","IL7R",4.34776136415627,"CD3D",3.82076289418206,"#FFFF00"
"M1756.84","T","TRAC",4.87516168430272,"IL7R",4.6418300747046,"#FFFF00"
"M1757.99","T","TRAC",4.94111634873536,"CD3D",4.24220257431667,"#FFFF00"
"M1758.02","T","CD3D",3.77108503694746,"TRAC",3.14302108527102,"#FFFF00"
"M1759.00","T","TRAC",5.21328714339969,"CD3D",3.82856030459295,"#FFFF00"
"M1760.35","T","TRBC1",4.90306247079626,"TRAC",3.70041569394356,"#FFFF00"
"M1761.94","T","TRAC",5.09370356548863,"TRBC1",5.03065148855887,"#FFFF00"
"M1762.52","T","TRAC",4.41829038375734,"CD3D",3.65689525832142,"#FFFF00"
"M1763.91","T","IL32",3.55337051810524,"CD3D",3.47949322131339,"#FFFF00"
"M1764.33","T","IL7R",4.88086212314654,"CD3D",3.38339130202364,"#FFFF00"
"M1765.43","T","TRAC",3.9711997150402,"NOSIP",3.79764325065712,"#FFFF00"
"M1766.79","T","TRAC",5.09202643691967,"IL7R",3.83274047463729,"#FFFF00"
"M1767.23","T","CD3D",3.02844570914383,"LEF1",2.87088581268891,"#FFFF00"
"M1768.95","T","TRAC",4.92590155445497,"CD3D",3.8030110774405,"#FFFF00"
"M1769.41","T","TRBC2",3.58631538557989,"CD3D",3.34572850700837,"#FFFF00"
"M1770.57","T","TRBC1",5.09148733842817,"IL32",3.65938997374792,"#FFFF00"
"M1771.05","T","TRAC",4.34193255907293,"CD3D",3.82060899867155,"#FFFF00"
"M1772.94","T","IL7R",4.8848626656433,"TRBC1",3.67637740972629,"#FFFF00"
"M1773.64","T","IL7R",5.07370353914174,"TRAC",4.35348414445605,"#FFFF00"
"M1774.22","T","TRAC",3.706119428864,"CD3D",3.14131311023416,"#FFFF00"
"M1775.96","T","TRBC1",4.96669086016704,"CD3D",3.54702529433285,"#FFFF00"
"M1776.99","T","IL7R",3.41724164137459,"CCR7",2.63332229954773,"#FFFF00"
"M1777.78","T","TRBC2",4.03008244160692,"TRAC",3.96773151289978,"#FFFF00"
"M1778.19","T","TRAC",4.5922285174307,"NOSIP",4.55181358517304,"#FFFF00"
"M1779.62","T","TRBC1",5.21936637275745,"TRAC",3.56220648660677,"#FFFF00"
"M1780.78","T","CD3D",3.83395881199472,"IL32",3.49402537650099,"#FFFF00"
"M1781.43","T","IL7R",4.92448550054761,"CD3D",3.24094250545675,"#FFFF00"
"M1782.90","T","CD3D",3.82806182162723,"IL32",3.80385621282785,"#FFFF00"
"M1783.66","T","TRAC",3.69857086437741,"IL32",3.47711524240021,"#FFFF00"
"M1784.07","T","CD3D",3.33873741443601,"TRAC",3.26302264570811,"#FFFF00"
"M1785.64","T","TRBC1",4.97013197223455,"TRAC",4.44264200356872,"#FFFF00"
"M1786.83","T","TRBC1",5.25823675627362,"TRAC",4.16666535564316,"#FFFF00"
"M1787.51","T","TRAC",3.69874478512247,"CD3D",3.58891084486768,"#FFFF00"
"M1788.37","T","IL7R",3.84241138516878,"TRAC",3.8302550558509,"#FFFF00"
"M1789.46","T","IL32",3.98911103623505,"TRBC2",3.43033828849769,"#FFFF00"
"M1790.81","T","IL7R",5.67678686324708,"NOSIP",4.24063564468459,"#FFFF00"
"M1791.99","T","CD3D",3.20856803509761,"TRBC1",2.49559547790985,"#FFFF00"
"M1792.74","T","CD8B",3.6730420901242,"CD3D",3.45323491350026,"#FFFF00"
"M1793.40","T","TRAC",4.72907055035294,"TRBC2",4.4063303502876,"#FFFF00"
"M1794.55","T","TRBC1",3.54006049558406,"TRAC",3.53825295055278,"#FFFF00"
"M1795.24","T","TRAC",4.64873031466654,"IL7R",3.77342850277599,"#FFFF00"
"M1796.31","T","TRAC",3.58457236023946,"CD3D",3.58149721815872,"#FFFF00"
"M1797.67","T","TRAC",5.23430648468952,"TRBC2",3.95310276080473,"#FFFF00"
"M1798.04","T","TRAC",4.92064782042042,"IL32",3.6227918394022,"#FFFF00"
"M1799.59","T","CD3D",2.99714734900115,"TRBC2",2.99072681969584,"#FFFF00"
"M1800.48","T","NOSIP",4.0007042100841,"CD3D",2.76628785771326,"#FFFF00"
"M1801.66","T","CD3D",3.30178833263142,"TRAC",3.10822008933949,"#FFFF00"
"M1802.36","T","CD3D",3.35724215539192,"HBB",2.77766131367357,"#FFFF00"
"M1803.02","T","TRBC1",4.08474746475204,"IL32",3.64633473361267,"#FFFF00"
"M1804.49","T","TRBC1",4.68890793082974,"TRAC",4.38679834169226,"#FFFF00"
"M1805.36","T","IL7R",3.14824316442958,"TRAC",2.66063709777855,"#FFFF00"
"M1806.22","T","TRBC1",4.9032814956153,"IL7R",4.00646975240513,"#FFFF00"
"M1807.14","T","CD3D",3.26832099955842,"IL7R",3.14391604006928,"#FFFF00"
"M1808.94","T","IL7R",2.84874511440333,"CD3D",2.79949961070281,"#FFFF00"
"M1809.43","T","CD3D",2.71191192875695,"LEF1",2.41824265562297,"#FFFF00"
"M1810.22","T","CD3D",3.06131382617576,"TRBC2",2.49443704797927,"#FFFF00"
"M1811.13","T","NOSIP",4.34951421682741,"IL32",3.71362480670467,"#FFFF00"
"M1812.55","T","IL7R",4.6264280194111,"TRAC",4.53003314826331,"#FFFF00"
"M1813.26","T","TRBC1",4.62673224217684,"TRAC",4.01969997886555,"#FFFF00"
"M1814.34","T","CD3D",3.35015499079123,"IL32",3.24038056977764,"#FFFF00"
"M1815.59","T","CD3D",3.16743129483304,"IL7R",3.10507447258887,"#FFFF00"
"M1816.35","T","CD3D",3.26889540807368,"LEF1",2.62064733712047,"#FFFF00"
"M1817.56","T","CD3D",3.31676318738723,"TRAC",3.23133177699857,"#FFFF00"
"M1818.08","T","IL7R",4.87227277051406,"CD3D",3.43422211595114,"#FFFF00"
"M1819.76","T","CD3D",3.2716367026594,"TRAC",3.21439373637141,"#FFFF00"
"M1820.14","T","CD3D",3.04483422206993,"KLF6",2.93746554459,"#FFFF00"
"M1821.15","T","IL7R",3.68827368743641,"NOSIP",3.64523614586271,"#FFFF00"
"M1822.10","T","TRAC",4.87127149033322,"CD3D",3.2343995625554,"#FFFF00"
"M1823.69","T","CD8B",4.48722329199321,"IL7R",3.82375135245161,"#FFFF00"
"M1824.61","T","KLRB1",3.73852635226365,"TRAC",3.51727125070422,"#FFFF00"
"M1825.72","T","NOSIP",3.70349697945924,"TRAC",3.24837342445015,"#FFFF00"
"M1826.30","T","TRAC",5.00487538529402,"NOSIP",3.64567984792985,"#FFFF00"
"M1827.31","T","TRAC",5.24778651600583,"TRBC1",4.97394134560548,"#FFFF00"
"M1828.56","T","TRAC",4.78575767429391,"TRBC2",3.69020163458806,"#FFFF00"
"M1829.36","T","IL7R",3.8582885936359,"IL32",3.71556573654659,"#FFFF00"
"M1830.54","T","NOSIP",3.33680269457721,"CD3D",2.81001274494989,"#FFFF00"
"M1831.09","T","CD3D",3.45902976198205,"TRBC2",3.17807311127646,"#FFFF00"
"M1832.89","NK","GNLY",10.7084445871483,"NKG7",10.1239141841505,"#8B4513"
"M1833.50","NK","GNLY",10.3374463598227,"NKG7",9.44340172245065,"#8B4513"
"M1834.59","NK","GNLY",10.7623091035581,"NKG7",10.1580979978098,"#8B4513"
"M1835.42","NK","GNLY",10.7763780314009,"NKG7",9.80417333052233,"#8B4513"
"M1836.90","NK","GNLY",10.8939442211502,"NKG7",9.77168273664507,"#8B4513"
"M1837.53","NK","GNLY",10.5480336787741,"NKG7",9.95319558621479,"#8B4513"
"M1838.62","NK","GNLY",10.6597200284715,"NKG7",9.18399379955609,"#8B4513"
"M1839.22","NK","GNLY",10.9423883985602,"NKG7",10.0724146960457,"#8B4513"
"M1840.52","NK","GNLY",10.7898279536706,"NKG7",9.921131418595,"#8B4513"
"M1841.74","CD8","GNLY",10.5660014941353,"NKG7",8.83994019544429,"#FFA500"
"M1842.72","NK","GNLY",9.8482084891319,"NKG7",9.66963284689457,"#8B4513"
"M1843.33","NK","GNLY",9.91188406982065,"NKG7",9.00004568697463,"#8B4513"
"M1844.25","NK","GNLY",10.6766208072355,"NKG7",10.2286203951188,"#8B4513"
"M1845.25","NK","GNLY",10.5941842267988,"NKG7",9.81083616375094,"#8B4513"
"M1846.83","NK","GNLY",10.4198530579031,"NKG7",9.26038587124357,"#8B4513"
"M1847.68","NK","GNLY",10.7123484872759,"NKG7",10.1659644680969,"#8B4513"
"M1848.57","NK","GNLY",10.7510230160222,"NKG7",10.3538512457476,"#8B4513"
"M1849.31","NK","NKG7",9.30823396579402,"CMC1",7.40673887587486,"#8B4513"
"M1850.61","NK","GNLY",10.5712126116053,"NKG7",9.29276667152055,"#8B4513"
"M1851.67","NK","GNLY",10.8113710446708,"NKG7",9.85084464167383,"#8B4513"
"M1852.20","NK","NKG7",10.2688101868522,"GNLY",10.1545127471984,"#8B4513"
"M1853.90","NK","GNLY",10.9629814249116,"NKG7",10.0059511751147,"#8B4513"
"M1854.84","NK","GNLY",11.0268891779494,"NKG7",10.1511845695325,"#8B4513"
"M1855.67","CD8","KLRB1",9.2695723804683,"NKG7",9.12951448921356,"#FFA500"
"M1856.77","NK","GNLY",10.9382311239427,"NKG7",10.0573850332847,"#8B4513"
"M1857.63","NK","GNLY",10.7522439425456,"NKG7",10.1050716386163,"#8B4513"
"M1858.95","NK","GNLY",10.8269366959285,"NKG7",10.0723127504503,"#8B4513"
"M1859.38","NK","GNLY",10.8163026561004,"NKG7",10.2417526007779,"#8B4513"
"M1860.99","NK","GNLY",10.9833034981289,"NKG7",10.2503199089513,"#8B4513"
"M1861.96","NK","GNLY",10.2863283819075,"NKG7",9.06532636678531,"#8B4513"
"M1862.27","NK","GNLY",10.603096380146,"NKG7",9.94769031419789,"#8B4513"
"M1863.23","NK","GNLY",10.6878781085873,"NKG7",10.1152568742557,"#8B4513"
"M1864.91","NK","GNLY",10.9810909314027,"NKG7",9.8128715107912,"#8B4513"
"M1865.00","NK","GNLY",10.6524229663504,"NKG7",10.1914814971691,"#8B4513"
"M1866.48","CD8","KLRB1",9.11919210512619,"CCL5",8.48496495908334,"#FFA500"
"M1867.41","NK","GNLY",11.037032135186,"NKG7",10.1421543299886,"#8B4513"
"M1868.59","NK","GNLY",10.8580668175011,"NKG7",8.67674770926884,"#8B4513"
"M1869.12","NK","GNLY",10.5061295843864,"NKG7",10.0601158514423,"#8B4513"
"M1870.33","NK","GNLY",9.65498795027601,"CCL5",8.50551556198382,"#8B4513"
"M1871.17","NK","GNLY",10.614946962099,"NKG7",10.2390106112171,"#8B4513"
"M1872.90","NK","GNLY",10.7986194740119,"NKG7",9.12553147073926,"#8B4513"
"M1873.31","CD8","KLRB1",9.12070966202209,"NKG7",9.00558945926131,"#FFA500"
"M1874.75","NK","GNLY",10.6100260830073,"NKG7",10.2233828269052,"#8B4513"
"M1875.71","NK","GNLY",10.0803701851973,"NKG7",9.98585982825121,"#8B4513"
"M1876.84","NK","GNLY",10.4936448578236,"NKG7",9.8233658763592,"#8B4513"
"M1877.44","NK","GNLY",10.6401726129413,"NKG7",10.0680800380982,"#8B4513"
"M1878.83","CD8","KLRB1",9.40756765047324,"NKG7",9.19032089609609,"#FFA500"
"M1879.04","NK","GNLY",10.0487178208411,"NKG7",9.27477580648701,"#8B4513"
"M1880.66","NK","GNLY",10.6293773831245,"NKG7",9.98675359483359,"#8B4513"
"M1881.99","NK","GNLY",10.8449848749122,"NKG7",9.76893322520831,"#8B4513"
"M1882.19","NK","GNLY",10.8267470996956,"NKG7",10.190221040775,"#8B4513"
"M1883.25","NK","GNLY",10.4458788576299,"NKG7",8.01785661049565,"#8B4513"
"M1884.40","NK","GNLY",10.6072766847283,"NKG7",10.0071472896351,"#8B4513"
"M1885.85","CD8","CCL5",9.24424556715485,"KLRB1",9.14701622135868,"#FFA500"
"M1886.32","NK","GNLY",10.760816304203,"NKG7",9.36845052640176,"#8B4513"
"M1887.76","NK","GNLY",10.6267876607666,"NKG7",9.38853284183898,"#8B4513"
